,asin,helpful,overall,reviewText,reviewTime,reviewerID,reviewerName,summary,unixReviewTime
1980,B001CMQ6JY,"[0, 0]",5,"Icy Heat is was a surprisingly entertaining and enjoyable futuristic romance that was well written and kept the reader turning the page.Aidan has to save her brother from himself once again when he lands himself in trouble with a gambling debt, promising herself this will be the last time she has two choices to save her brother. Steal a trinket or become a mistress, she decides to try her hand at stealing the trinket knowing she could never be someones mistress. But when she enlists War to help her she becomes to think it was a mistake because she's beginning to have feelings for him and regrets for using him.War was disfigured when he was a child, since then he has always warn a mask to hide his face, but when Aidan asks him to take her to a party he will have to take her as a date. Meaning she has to see his face, and when she doesnt react he doesnt know if she's faking or not. But when he learns of her betrayal he has to determine if the feelings he has for her are enough, because very soon they are going to be put to the test.Icy Heat is an entertaining short story with enough heat to keep your heart racing and enough suspense to keep you turning the page.ash","04 5, 2010",A38YS1DNHC3CVC,"Ashlyn ""ash""",believable futuristic romance,1270425600
1981,B001CMQ6JY,"[1, 1]",3,"This was a free kindle book that I got a couple of months ago. When I read the product description it didn't seemed like something I would like.  But I love to read different authors and genres, and I ended up surprised.  Don't normally like things that are in this setting - planets and space.  However, the setting doesn't impact the story at all - the only real mention is when they are traveling.The heroine, Aidan, is a pilot trying to help her degenerate brother, an addicted gambler. The hero, Warwick, is an enforcer with only vengeance keeping him going.The author set the two characters up well and the romance between them was well written.  This short story is a great jumping off point - I am looking forward to other installments in this series.  I am glad I took a chance and downloaded this book while it was free - otherwise I would have pass up a good read.","04 1, 2010",A71W7G4TCTH3T,"BBMoreB ""Heather Coulter""",Free ~~ Heat ~~ Interesting,1270080000
1982,B001CMQ6JY,"[0, 0]",5,"I loved this title!  It's fun, sexy, very entertaining.The heroine is feisty, not falling all over the Hero, her own person.  She's not mooning over oh lover where art thou?  I like a no (or not too much) nonsense heroine that doesn't pout, cry over nothing, cringe, and otherwise wimp out.  She can give a punch and take a punch after all this is an adventure.  A tough cookie who doesn't mind enjoying one hot hunky guy without agonizing over it.The Hero is long suffering and on the heroine's side.  There are lots of bad guys and lots of double crossing.  It's just a good light read.  I did not think there was too much sex, it was appropriate to the story and relationship.  I happen to like space romances and this is a good one.I will read more of this writer.","03 18, 2010",A2ABRKRE6B6ZJ3,ccas,Loved it!,1268870400
1983,B001CMQ6JY,"[0, 0]",4,"all the Heat books were enjoyable... but this hero was the best. love her strong fiesty heroines, too!","10 8, 2010",A2TZDW14PLBJ4T,D. K. Kortz,loved this hero!,1286496000
1984,B001CMQ6JY,"[6, 6]",3,"If you like your women hard and your men harder this is a steamy romp with just enough familial devotion and revenge to tie a plot around some explicit sexual, and perhaps romantic, content.  Something to have fun with, but don't expect great literature.","02 6, 2010",A4MZC09QBUDKL,Macawesome,It's a romp,1265414400
1985,B001CMQ6JY,"[0, 0]",3,"This was an fun, easy read, a good beach read.  The sex scenes weren't vulgar, and the story line was a bit predictable, but still fun.  It's set in space, in another galaxy, but unlike some space romances, the author doesn't attempt to drown us in new technology to prove it.  No sassy, back talking robots, no AI computers; it's just another world or time.  I might even be tempted to read more in the series.","02 10, 2010",A1VGMEBKFBNQIG,Samdog,space sex,1265760000
1986,B001CMQ6JY,"[0, 0]",4,"Aidan is a futuristic transport pilot on the hook for her brother's gambling debts. Warwick is masked muscle for a corrupt businessman as he saves up for the revenge of the death of his parents. When they meet up, sparks fly and worlds tremble.Icy Heat isn't going to win any ""best written book ever"" awards, but I really liked it. And I don't usually like or read futuristic sci/fi novels. Definitely character driven, this story is way more about the people, Aidan and Warwick, than it is about world building or plot development - and that's okay. I wasn't expecting it to be heavy in those areas. But what it IS is surprisingly GOOD with the characters.Aidan is a control freak and has a history of not caring at all for physical contact. She's got a deep love and sense of obligation for her brother Zach, who is addicted to gambling and racking up big debt. I like that she's strong and smart without being a total bitch, and I was actually impressed with a particular scene in which she has to deal with the reality of killing a man. It wasn't focused on for long, but that there was any thought at all given to the complex emotions such an action stirs up, however accidental the killing, was a surprisingly fresh change on the kick-ass and almost conscienceless killer heroines of most urban fantasy/sci fi stuff I read.Warwick is scarred and damaged from those scars, keeping his face and body hidden as his cold heart and colder life is given over to exacting revenge on the man responsible for his parents death and the scars he keeps hidden. When he meets Aidan and starts to spend time with her, his vulnerability shines through and makes him eminently likable. He really is what made me like the story as much as I did. The childlike confusion and wild hope when Aidan accepts him, scars and all, was so endearing.There were huge gaps in the plot and I would've loved more definition in the world building, more glimpses of Aidan's and War's past, but it's a short book, more novella length, and for what's there, I was satisfied that the core of the story was well represented. It also had quite a nice mix of action and danger that was pretty deftly written. The sex scenes were steamy, too! All in all, a pleasurably satisfying, if not extraordinary read.","03 5, 2010",A2E9HDZXQORZLA,"Tracy ""One Good Book Deserves Another""",Fast and Fun Light Read,1267747200
1987,B001CMQ6P8,"[0, 0]",4,Interesting! It was a different twist to a menage story. I'm about to start the second one. What will that chick do next? I appreciate the idea of loving like this! I'm sure it would be fantastic! Now I need an actor who needs a normal every day wife.  ;-),"10 14, 2013",A3ALMNUTJS22FZ,Amazon Customer,Very,1381708800
1988,B001CMQ6P8,"[0, 0]",4,It was a cute story and well written. The only problem is the ending was a little too open. Almost like the author might add more to it later if it did well. But it did stop at an ok point and i wasn't missing anything if i didn't get book 2. I would recommend this to others.,"01 11, 2013",A17KZV41RYGZ0D,Ericka Trinidad,Open ended,1357862400
1989,B001CMQ6P8,"[0, 0]",5,i loved the story it is hot sexy and has some size to the book. i would recommend this book with no problems,"08 17, 2013",A1CEGMSGVVDH19,Maria Hall,kabana heat,1376697600
1990,B001CMQ6P8,"[1, 1]",4,"Mitch Wulfrum's current predicament finally has an answer in a marriage in name only to a well-off business man's daughter. An answer that is mutually beneficial to him and his new bride, and that will hopefully finally quell the gay rumors swirling around Hollywood's latest superstar. Kiona would never have guessed she would have to take such drastic measures as to marry a stranger but if it's between that and losing the home and the man she loves she's willing to do what ever it takes. Nothing prepared Kiona or Mitch for the instantaneous attraction that resulted in their initial meeting or the interesting secret the love of her life Kol has been keeping from her. A secret that just might help the union between three people become a triad made in heaven. That's if they can protect each other from Kiona's manipulative father before he wrecks all of their lives for good.In a story that shows what people are willing to do during desperate situations, Kabana Heat entices readers with the beauty and allure of the Hawaiian Islands and its exotic inhabitants. From the first page the stage is set when Hollywood actor meets island vixen and even as she tries to fight the heat they produce just from being near each other, Mitch is not so willing to loose a chance at experiencing how her passionate nature would translate in the bedroom. In steps the jealous and also bi-sexual lover of the heroine and this book takes off on one emotional situation after another. Feelings are dangerous enough without adding in jealousy, hurt and meddling parents who won't let go. Titania Ladley did an interesting job of setting of these three and the only thing I would have liked to see differently maybe a slower build-up between the two men. It was a little hard to swallow that two men who were so far in the closet would jump out within one meeting. Outside of that little hiccup this is really a flaming hot m&eacute;nage that sizzles the fingers for sure!IndyReviewed for Joyfully Reviewed","07 22, 2009",A320TMDV6KCFU,MNix,Kabana Heat,1248220800
